geoid,year,measure,value,moe
51550021016,2021.0,employment_access_index,11663.0,
51550021101,2021.0,employment_access_index,12962.0,
51550021103,2021.0,employment_access_index,7600.0,
51550021104,2021.0,employment_access_index,4347.0,
51550021200,2021.0,employment_access_index,4316.0,
51550021301,2021.0,employment_access_index,6350.0,
51550021303,2021.0,employment_access_index,8339.0,
51550021304,2021.0,employment_access_index,11316.0,
51550021305,2021.0,employment_access_index,9853.0,
51550021306,2021.0,employment_access_index,6548.0,
51550021401,2021.0,employment_access_index,11208.0,
51550021402,2021.0,employment_access_index,13782.0,
51550021403,2021.0,employment_access_index,16967.0,
51550021405,2021.0,employment_access_index,16335.0,
51550021406,2021.0,employment_access_index,15067.0,
51550021407,2021.0,employment_access_index,15020.0,
51550021503,2021.0,employment_access_index,10560.0,
51550021504,2021.0,employment_access_index,12745.0,
51550021505,2021.0,employment_access_index,13444.0,
51550021506,2021.0,employment_access_index,9293.0,
51550021507,2021.0,employment_access_index,10732.0,
51550021602,2021.0,employment_access_index,14365.0,
51550021603,2021.0,employment_access_index,13536.0,
51550021604,2021.0,employment_access_index,14336.0,
51550021605,2021.0,employment_access_index,14583.0,
51570830100,2021.0,employment_access_index,12259.0,
51570830200,2021.0,employment_access_index,11812.0,
51570830300,2021.0,employment_access_index,9563.0,
51570830400,2021.0,employment_access_index,13193.0,
51570830500,2021.0,employment_access_index,16040.0,
51580060100,2021.0,employment_access_index,4824.0,
51580060200,2021.0,employment_access_index,4189.0,
51590000100,2021.0,employment_access_index,6286.0,
51590000200,2021.0,employment_access_index,10848.0,
51590000300,2021.0,employment_access_index,9628.0,
51590000400,2021.0,employment_access_index,7802.0,
51590000500,2021.0,employment_access_index,11261.0,
51590000600,2021.0,employment_access_index,15369.0,
51590000700,2021.0,employment_access_index,14492.0,
51590000800,2021.0,employment_access_index,9681.0,
51590000900,2021.0,employment_access_index,4872.0,
51590001000,2021.0,employment_access_index,10026.0,
51590001100,2021.0,employment_access_index,11639.0,
51590001200,2021.0,employment_access_index,6456.0,
51590001301,2021.0,employment_access_index,6414.0,
51590001302,2021.0,employment_access_index,9254.0,
51590001400,2021.0,employment_access_index,4311.0,
51590980100,2021.0,employment_access_index,,
51595890100,2021.0,employment_access_index,4165.0,
51595890200,2021.0,employment_access_index,4435.0,
51600300100,2021.0,employment_access_index,62178.0,
51600300200,2021.0,employment_access_index,57184.0,
51600300300,2021.0,employment_access_index,54166.0,
51600300400,2021.0,employment_access_index,58064.0,
51600300500,2021.0,employment_access_index,53856.0,
51610500100,2021.0,employment_access_index,70509.0,
51610500200,2021.0,employment_access_index,70099.0,
51610500300,2021.0,employment_access_index,76257.0,
51620090100,2021.0,employment_access_index,3978.0,
51620090200,2021.0,employment_access_index,4828.0,
51630000100,2021.0,employment_access_index,23118.0,
51630000201,2021.0,employment_access_index,23494.0,
51630000202,2021.0,employment_access_index,22779.0,
51630000301,2021.0,employment_access_index,24533.0,
51630000302,2021.0,employment_access_index,19492.0,
51630000400,2021.0,employment_access_index,18454.0,
51630000500,2021.0,employment_access_index,19971.0,
51640070101,2021.0,employment_access_index,4876.0,
51640070102,2021.0,employment_access_index,4699.0,
51650010103,2021.0,employment_access_index,8430.0,
51650010104,2021.0,employment_access_index,10023.0,
51650010200,2021.0,employment_access_index,12409.0,
51650010304,2021.0,employment_access_index,18473.0,
51650010306,2021.0,employment_access_index,18485.0,
51650010307,2021.0,employment_access_index,19528.0,
51650010309,2021.0,employment_access_index,23448.0,
51650010310,2021.0,employment_access_index,22534.0,
51650010311,2021.0,employment_access_index,23312.0,
51650010312,2021.0,employment_access_index,22258.0,
51650010314,2021.0,employment_access_index,18534.0,
51650010315,2021.0,employment_access_index,24502.0,
51650010316,2021.0,employment_access_index,24220.0,
51650010400,2021.0,employment_access_index,24186.0,
51650010502,2021.0,employment_access_index,23503.0,
51650010503,2021.0,employment_access_index,23686.0,
51650010504,2021.0,employment_access_index,22558.0,
51650010601,2021.0,employment_access_index,23168.0,
51650010602,2021.0,employment_access_index,21880.0,
51650010701,2021.0,employment_access_index,15534.0,
51650010702,2021.0,employment_access_index,14000.0,
51650010703,2021.0,employment_access_index,10629.0,
51650010800,2021.0,employment_access_index,17202.0,
51650010900,2021.0,employment_access_index,15905.0,
51650011001,2021.0,employment_access_index,7619.0,
51650011002,2021.0,employment_access_index,11526.0,
51650011100,2021.0,employment_access_index,9588.0,
51650011200,2021.0,employment_access_index,11488.0,
51650011300,2021.0,employment_access_index,15175.0,
51650011400,2021.0,employment_access_index,21406.0,
51650011500,2021.0,employment_access_index,17666.0,
51650011600,2021.0,employment_access_index,18872.0,
51650011800,2021.0,employment_access_index,19888.0,
51650011900,2021.0,employment_access_index,19545.0,
51650012000,2021.0,employment_access_index,18247.0,
51650012100,2021.0,employment_access_index,6485.0,
51660000101,2021.0,employment_access_index,18398.0,
51660000102,2021.0,employment_access_index,16887.0,
51660000203,2021.0,employment_access_index,15104.0,
51660000204,2021.0,employment_access_index,23943.0,
51660000205,2021.0,employment_access_index,16149.0,
51660000206,2021.0,employment_access_index,25133.0,
51660000207,2021.0,employment_access_index,20578.0,
51660000301,2021.0,employment_access_index,19232.0,
51660000302,2021.0,employment_access_index,19082.0,
51660000401,2021.0,employment_access_index,10828.0,
51660000402,2021.0,employment_access_index,18453.0,
51670820100,2021.0,employment_access_index,9630.0,
51670820300,2021.0,employment_access_index,10860.0,
51670820400,2021.0,employment_access_index,9271.0,
51670820500,2021.0,employment_access_index,10083.0,
51670820600,2021.0,employment_access_index,9038.0,
51670820700,2021.0,employment_access_index,9874.0,
51670980100,2021.0,employment_access_index,,
51678930501,2021.0,employment_access_index,5851.0,
51678980000,2021.0,employment_access_index,6117.0,
51680000100,2021.0,employment_access_index,7047.0,
51680000201,2021.0,employment_access_index,10232.0,
51680000203,2021.0,employment_access_index,19382.0,
51680000204,2021.0,employment_access_index,12205.0,
51680000205,2021.0,employment_access_index,18372.0,
51680000300,2021.0,employment_access_index,18072.0,
51680000400,2021.0,employment_access_index,14372.0,
51680000500,2021.0,employment_access_index,17188.0,
51680000600,2021.0,employment_access_index,19269.0,
51680000700,2021.0,employment_access_index,18245.0,
51680000801,2021.0,employment_access_index,19912.0,
51680000802,2021.0,employment_access_index,14861.0,
51680000901,2021.0,employment_access_index,14480.0,
51680000902,2021.0,employment_access_index,13955.0,
51680001000,2021.0,employment_access_index,15006.0,
51680001100,2021.0,employment_access_index,18704.0,
51680001400,2021.0,employment_access_index,12916.0,
51680001601,2021.0,employment_access_index,13506.0,
51680001602,2021.0,employment_access_index,11437.0,
51680001603,2021.0,employment_access_index,12779.0,
51680001700,2021.0,employment_access_index,13180.0,
51680001800,2021.0,employment_access_index,14453.0,
51680001900,2021.0,employment_access_index,10913.0,
51683910100,2021.0,employment_access_index,29734.0,
51683910201,2021.0,employment_access_index,31273.0,
51683910202,2021.0,employment_access_index,29310.0,
51683910301,2021.0,employment_access_index,27358.0,
51683910302,2021.0,employment_access_index,23634.0,
51683910401,2021.0,employment_access_index,26277.0,
51683910402,2021.0,employment_access_index,21737.0,
51685920100,2021.0,employment_access_index,25589.0,
51685920201,2021.0,employment_access_index,24751.0,
51685920202,2021.0,employment_access_index,24103.0,
51690000100,2021.0,employment_access_index,8069.0,
51690000200,2021.0,employment_access_index,8070.0,
51690000300,2021.0,employment_access_index,9155.0,
51690000400,2021.0,employment_access_index,8301.0,
51690000500,2021.0,employment_access_index,5942.0,
51700030100,2021.0,employment_access_index,21981.0,
51700030300,2021.0,employment_access_index,15988.0,
51700030400,2021.0,employment_access_index,23499.0,
51700030500,2021.0,employment_access_index,20153.0,
51700030600,2021.0,employment_access_index,23341.0,
51700030800,2021.0,employment_access_index,31027.0,
51700030900,2021.0,employment_access_index,37110.0,
51700031100,2021.0,employment_access_index,35718.0,
51700031200,2021.0,employment_access_index,36559.0,
51700031300,2021.0,employment_access_index,29404.0,
51700031400,2021.0,employment_access_index,22244.0,
51700031500,2021.0,employment_access_index,19865.0,
51700031602,2021.0,employment_access_index,25713.0,
51700031603,2021.0,employment_access_index,21463.0,
51700031604,2021.0,employment_access_index,21241.0,
51700031701,2021.0,employment_access_index,23108.0,
51700031702,2021.0,employment_access_index,30026.0,
51700031800,2021.0,employment_access_index,15852.0,
51700031901,2021.0,employment_access_index,20993.0,
51700031902,2021.0,employment_access_index,22099.0,
51700032001,2021.0,employment_access_index,9100.0,
51700032002,2021.0,employment_access_index,13692.0,
51700032005,2021.0,employment_access_index,12350.0,
51700032006,2021.0,employment_access_index,19875.0,
51700032007,2021.0,employment_access_index,12670.0,
51700032113,2021.0,employment_access_index,20846.0,
51700032114,2021.0,employment_access_index,26975.0,
51700032117,2021.0,employment_access_index,24653.0,
51700032123,2021.0,employment_access_index,8490.0,
51700032124,2021.0,employment_access_index,10851.0,
51700032126,2021.0,employment_access_index,28811.0,
51700032128,2021.0,employment_access_index,34893.0,
51700032129,2021.0,employment_access_index,32533.0,
51700032130,2021.0,employment_access_index,24195.0,
51700032131,2021.0,employment_access_index,12471.0,
51700032132,2021.0,employment_access_index,15534.0,
51700032133,2021.0,employment_access_index,37794.0,
51700032134,2021.0,employment_access_index,34621.0,
51700032211,2021.0,employment_access_index,8310.0,
51700032212,2021.0,employment_access_index,17406.0,
51700032223,2021.0,employment_access_index,8241.0,
51700032225,2021.0,employment_access_index,12944.0,
51700032226,2021.0,employment_access_index,9449.0,
51700032227,2021.0,employment_access_index,8715.0,
51700032228,2021.0,employment_access_index,10526.0,
51700032300,2021.0,employment_access_index,7464.0,
51700032400,2021.0,employment_access_index,7499.0,
51710000100,2021.0,employment_access_index,12647.0,
51710000201,2021.0,employment_access_index,11274.0,
51710000202,2021.0,employment_access_index,12864.0,
51710000300,2021.0,employment_access_index,10208.0,
51710000400,2021.0,employment_access_index,8857.0,
51710000500,2021.0,employment_access_index,11304.0,
51710000600,2021.0,employment_access_index,12459.0,
51710000700,2021.0,employment_access_index,14934.0,
51710000800,2021.0,employment_access_index,12950.0,
51710000901,2021.0,employment_access_index,16167.0,
51710000902,2021.0,employment_access_index,14391.0,
51710001100,2021.0,employment_access_index,14521.0,
51710001200,2021.0,employment_access_index,20137.0,
51710001300,2021.0,employment_access_index,20262.0,
51710001400,2021.0,employment_access_index,22747.0,
51710001500,2021.0,employment_access_index,21728.0,
51710001600,2021.0,employment_access_index,19724.0,
51710001700,2021.0,employment_access_index,24056.0,
51710002000,2021.0,employment_access_index,26327.0,
51710002100,2021.0,employment_access_index,28007.0,
51710002200,2021.0,employment_access_index,26862.0,
51710002300,2021.0,employment_access_index,28668.0,
51710002400,2021.0,employment_access_index,26122.0,
51710002500,2021.0,employment_access_index,35711.0,
51710002600,2021.0,employment_access_index,34995.0,
51710002700,2021.0,employment_access_index,45474.0,
51710002800,2021.0,employment_access_index,35244.0,
51710002900,2021.0,employment_access_index,42725.0,
51710003000,2021.0,employment_access_index,33857.0,
51710003100,2021.0,employment_access_index,29792.0,
51710003200,2021.0,employment_access_index,34748.0,
51710003300,2021.0,employment_access_index,36749.0,
51710003400,2021.0,employment_access_index,43310.0,
51710003501,2021.0,employment_access_index,56006.0,
51710003600,2021.0,employment_access_index,58037.0,
51710003700,2021.0,employment_access_index,53781.0,
51710003800,2021.0,employment_access_index,48413.0,
51710004001,2021.0,employment_access_index,65846.0,
51710004002,2021.0,employment_access_index,59700.0,
51710004100,2021.0,employment_access_index,63943.0,
51710004200,2021.0,employment_access_index,60494.0,
51710004300,2021.0,employment_access_index,49498.0,
51710004400,2021.0,employment_access_index,40308.0,
51710004500,2021.0,employment_access_index,38908.0,
51710004600,2021.0,employment_access_index,37106.0,
51710004700,2021.0,employment_access_index,56719.0,
51710004800,2021.0,employment_access_index,61276.0,
51710004900,2021.0,employment_access_index,68740.0,
51710005000,2021.0,employment_access_index,46490.0,
51710005100,2021.0,employment_access_index,35389.0,
51710005500,2021.0,employment_access_index,20046.0,
51710005601,2021.0,employment_access_index,15971.0,
51710005602,2021.0,employment_access_index,20102.0,
51710005701,2021.0,employment_access_index,23085.0,
51710005702,2021.0,employment_access_index,26056.0,
51710005800,2021.0,employment_access_index,23440.0,
